X,Y,Z,Activity
-0.656235,-9.596844,1.686094,Stand
-0.66342,-9.587264,1.674119,Stand
-0.742456,-9.604029,1.678909,Stand
-0.795147,-9.606423,1.628613,Stand
-0.831072,-9.601634,1.566343,Stand
-0.864602,-9.604029,1.563948,Stand
-0.847837,-9.606423,1.628613,Stand
-0.811912,-9.604029,1.664539,Stand
-0.749641,-9.592053,1.695674,Stand
-0.716111,-9.604029,1.693279,Stand
-0.713716,-9.606423,1.654959,Stand
-0.754431,-9.601634,1.666934,Stand
-0.821492,-9.608819,1.671724,Stand
-0.876577,-9.611214,1.652564,Stand
-0.910107,-9.584868,1.619033,Stand
-0.926873,-9.589659,1.599873,Stand
-0.852627,-9.601634,1.638193,Stand
-0.783171,-9.606423,1.712439,Stand
-0.720901,-9.608819,1.707649,Stand
-0.675396,-9.596844,1.688489,Stand
-0.713716,-9.601634,1.683699,Stand
-0.785566,-9.604029,1.659749,Stand
-0.850232,-9.589659,1.638193,Stand
-0.890947,-9.589659,1.638193,Stand
-0.898132,-9.618399,1.628613,Stand
-0.866997,-9.616004,1.623823,Stand
-0.835862,-9.563313,1.657354,Stand
-0.795147,-9.570498,1.731599,Stand
-0.768801,-9.616004,1.743574,Stand
-0.766406,-9.613608,1.705254,Stand
-0.768801,-9.613608,1.638193,Stand
-0.780776,-9.601634,1.604663,Stand
-0.804727,-9.616004,1.640588,Stand
-0.838257,-9.623189,1.671724,Stand
-0.845442,-9.577683,1.669329,Stand
-0.821492,-9.575289,1.662144,Stand
-0.792751,-9.589659,1.710044,Stand
-0.761616,-9.616004,1.745969,Stand
-0.780776,-9.582474,1.688489,Stand
-0.780776,-9.575289,1.647774,Stand
-0.795147,-9.599238,1.686094,Stand
-0.828677,-9.599238,1.698069,Stand
-0.888552,-9.592053,1.707649,Stand
-0.905317,-9.599238,1.688489,Stand
-0.890947,-9.587264,1.678909,Stand
-0.847837,-9.577683,1.714834,Stand
-0.816702,-9.592053,1.76992,Stand
-0.771196,-9.604029,1.765129,Stand
-0.759221,-9.599238,1.710044,Stand
-0.754431,-9.596844,1.671724,Stand
-0.799937,-9.601634,1.676514,Stand
-0.859812,-9.587264,1.731599,Stand
-0.900527,-9.582474,1.726809,Stand
-0.874182,-9.584868,1.712439,Stand
-0.799937,-9.599238,1.729204,Stand
-0.764011,-9.608819,1.726809,Stand
-0.766406,-9.587264,1.724414,Stand
-0.809517,-9.601634,1.719624,Stand
-0.843047,-9.596844,1.738784,Stand
-0.843047,-9.592053,1.710044,Stand
-0.828677,-9.582474,1.686094,Stand
-0.823887,-9.570498,1.671724,Stand
-0.828677,-9.582474,1.674119,Stand
-0.847837,-9.580078,1.712439,Stand
-0.835862,-9.565708,1.717229,Stand
-0.785566,-9.596844,1.741179,Stand
-0.768801,-9.632769,1.722019,Stand
-0.773591,-9.604029,1.690884,Stand
-0.819097,-9.565708,1.717229,Stand
-0.886157,-9.599238,1.733994,Stand
-0.907712,-9.592053,1.726809,Stand
-0.929268,-9.575289,1.714834,Stand
-0.917293,-9.582474,1.678909,Stand
-0.845442,-9.589659,1.669329,Stand
-0.816702,-9.625584,1.650169,Stand
-0.807122,-9.642349,1.662144,Stand
-0.802332,-9.616004,1.686094,Stand
-0.799937,-9.580078,1.724414,Stand
-0.831072,-9.556129,1.736389,Stand
-0.886157,-9.544153,1.750759,Stand
-0.886157,-9.560919,1.724414,Stand
-0.855022,-9.599238,1.714834,Stand
-0.799937,-9.601634,1.757944,Stand
-0.732876,-9.601634,1.741179,Stand
-0.723296,-9.594449,1.707649,Stand
-0.785566,-9.577683,1.717229,Stand
-0.840652,-9.589659,1.750759,Stand
-0.890947,-9.584868,1.733994,Stand
-0.900527,-9.582474,1.712439,Stand
-0.888552,-9.601634,1.681304,Stand
-0.869392,-9.616004,1.662144,Stand
-0.811912,-9.592053,1.688489,Stand
-0.804727,-9.587264,1.707649,Stand
-0.766406,-9.577683,1.760339,Stand
-0.730481,-9.565708,1.76992,Stand
-0.730481,-9.606423,1.745969,Stand
-0.773591,-9.601634,1.705254,Stand
-0.831072,-9.599238,1.695674,Stand
-0.862207,-9.608819,1.700464,Stand
-0.823887,-9.608819,1.710044,Stand
-0.795147,-9.582474,1.686094,Stand
-0.797542,-9.582474,1.695674,Stand
-0.783171,-9.570498,1.724414,Stand
-0.780776,-9.577683,1.760339,Stand
-0.766406,-9.594449,1.731599,Stand
-0.740061,-9.601634,1.695674,Stand
-0.749641,-9.608819,1.657354,Stand
-0.749641,-9.580078,1.662144,Stand
-0.766406,-9.592053,1.700464,Stand
-0.790356,-9.596844,1.695674,Stand
-0.780776,-9.596844,1.688489,Stand
-0.804727,-9.582474,1.654959,Stand
-0.797542,-9.594449,1.686094,Stand
-0.795147,-9.613608,1.724414,Stand
-0.768801,-9.596844,1.702859,Stand
-0.744851,-9.606423,1.686094,Stand
-0.744851,-9.616004,1.690884,Stand
-0.735271,-9.606423,1.705254,Stand
-0.747246,-9.601634,1.693279,Stand
-0.778381,-9.601634,1.659749,Stand
-0.790356,-9.613608,1.659749,Stand
-0.795147,-9.630374,1.669329,Stand
-0.775986,-9.611214,1.657354,Stand
-0.785566,-9.582474,1.659749,Stand
-0.778381,-9.587264,1.702859,Stand
-0.766406,-9.616004,1.741179,Stand
-0.778381,-9.589659,1.729204,Stand
-0.778381,-9.551338,1.695674,Stand
-0.740061,-9.570498,1.671724,Stand
-0.720901,-9.64714,1.686094,Stand
-0.735271,-9.623189,1.640588,Stand
-0.833467,-9.580078,1.616638,Stand
-0.890947,-9.558523,1.662144,Stand
-0.857417,-9.592053,1.686094,Stand
-0.787961,-9.611214,1.681304,Stand
-0.711321,-9.604029,1.690884,Stand
-0.63468,-9.620794,1.693279,Stand
-0.60594,-9.599238,1.690884,Stand
-0.64426,-9.604029,1.712439,Stand
-0.768801,-9.616004,1.705254,Stand
-0.874182,-9.587264,1.671724,Stand
-0.953218,-9.582474,1.662144,Stand
-0.962798,-9.596844,1.666934,Stand
-0.914898,-9.611214,1.695674,Stand
-0.816702,-9.575289,1.698069,Stand
-0.730481,-9.592053,1.743574,Stand
-0.694556,-9.599238,1.772315,Stand
-0.692161,-9.580078,1.707649,Stand
-0.694556,-9.601634,1.669329,Stand
-0.761616,-9.611214,1.633403,Stand
-0.831072,-9.604029,1.614243,Stand
-0.886157,-9.584868,1.623823,Stand
-0.888552,-9.577683,1.671724,Stand
-0.835862,-9.580078,1.707649,Stand
-0.749641,-9.580078,1.688489,Stand
-0.661025,-9.601634,1.681304,Stand
-0.665815,-9.601634,1.690884,Stand
-0.696951,-9.592053,1.712439,Stand
-0.780776,-9.599238,1.695674,Stand
-0.840652,-9.620794,1.638193,Stand
-0.852627,-9.620794,1.587898,Stand
-0.859812,-9.604029,1.578318,Stand
-0.864602,-9.584868,1.642983,Stand
-0.826282,-9.584868,1.724414,Stand
-0.783171,-9.587264,1.762734,Stand
-0.728086,-9.611214,1.736389,Stand
-0.699346,-9.599238,1.690884,Stand
-0.730481,-9.601634,1.671724,Stand
-0.797542,-9.592053,1.676514,Stand
-0.883762,-9.584868,1.671724,Stand
-0.907712,-9.592053,1.647774,Stand
-0.883762,-9.623189,1.635798,Stand
-0.874182,-9.606423,1.669329,Stand
-0.831072,-9.539363,1.741179,Stand
-0.804727,-9.565708,1.79866,Stand
-0.797542,-9.608819,1.791475,Stand
-0.744851,-9.587264,1.736389,Stand
-0.713716,-9.577683,1.700464,Stand
-0.723296,-9.613608,1.659749,Stand
-0.783171,-9.613608,1.659749,Stand
-0.847837,-9.596844,1.671724,Stand
-0.869392,-9.587264,1.690884,Stand
-0.816702,-9.589659,1.705254,Stand
-0.761616,-9.587264,1.717229,Stand
-0.759221,-9.575289,1.729204,Stand
-0.725691,-9.608819,1.733994,Stand
-0.706531,-9.604029,1.700464,Stand
-0.740061,-9.582474,1.693279,Stand
-0.792751,-9.575289,1.743574,Stand
-0.823887,-9.584868,1.748364,Stand
-0.831072,-9.577683,1.712439,Stand
-0.819097,-9.572893,1.695674,Stand
-0.807122,-9.589659,1.714834,Stand
-0.785566,-9.608819,1.745969,Stand
-0.775986,-9.608819,1.733994,Stand
-0.747246,-9.606423,1.707649,Stand
-0.735271,-9.601634,1.688489,Stand
-0.759221,-9.606423,1.669329,Stand
-0.814307,-9.599238,1.698069,Stand
-0.852627,-9.587264,1.722019,Stand
-0.888552,-9.596844,1.726809,Stand
-0.922083,-9.582474,1.714834,Stand
-0.888552,-9.589659,1.722019,Stand
-0.847837,-9.611214,1.707649,Stand
-0.804727,-9.606423,1.707649,Stand
-0.795147,-9.599238,1.753154,Stand
-0.795147,-9.589659,1.757944,Stand
-0.802332,-9.568104,1.736389,Stand
-0.819097,-9.589659,1.750759,Stand
-0.852627,-9.599238,1.710044,Stand
-0.855022,-9.587264,1.671724,Stand
-0.835862,-9.599238,1.676514,Stand
-0.792751,-9.589659,1.710044,Stand
-0.768801,-9.589659,1.738784,Stand
-0.742456,-9.594449,1.760339,Stand
-0.742456,-9.580078,1.762734,Stand
-0.780776,-9.575289,1.741179,Stand
-0.828677,-9.596844,1.717229,Stand
-0.843047,-9.625584,1.693279,Stand
-0.838257,-9.606423,1.683699,Stand
-0.816702,-9.572893,1.693279,Stand
-0.816702,-9.572893,1.736389,Stand
-0.773591,-9.568104,1.772315,Stand
-0.744851,-9.584868,1.772315,Stand
-0.728086,-9.582474,1.726809,Stand
-0.689766,-9.599238,1.693279,Stand
-0.701741,-9.606423,1.705254,Stand
-0.756826,-9.592053,1.722019,Stand
-0.775986,-9.582474,1.722019,Stand
-0.807122,-9.580078,1.693279,Stand
-0.790356,-9.572893,1.705254,Stand
-0.766406,-9.558523,1.736389,Stand
-0.737666,-9.592053,1.757944,Stand
-0.711321,-9.594449,1.726809,Stand
-0.704136,-9.592053,1.695674,Stand
-0.747246,-9.589659,1.707649,Stand
-0.780776,-9.580078,1.712439,Stand
-0.802332,-9.596844,1.705254,Stand
-0.816702,-9.594449,1.681304,Stand
-0.811912,-9.584868,1.683699,Stand
-0.790356,-9.592053,1.674119,Stand
-0.754431,-9.608819,1.690884,Stand
-0.749641,-9.601634,1.674119,Stand
-0.716111,-9.584868,1.664539,Stand
-0.692161,-9.620794,1.690884,Stand
-0.720901,-9.594449,1.705254,Stand
-0.764011,-9.582474,1.690884,Stand
-0.799937,-9.601634,1.671724,Stand
-0.799937,-9.604029,1.678909,Stand
-0.809517,-9.608819,1.681304,Stand
-0.828677,-9.587264,1.654959,Stand
-0.799937,-9.584868,1.659749,Stand
-0.768801,-9.601634,1.671724,Stand
-0.747246,-9.613608,1.666934,Stand
-0.711321,-9.604029,1.678909,Stand
-0.706531,-9.611214,1.693279,Stand
-0.716111,-9.606423,1.698069,Stand
-0.761616,-9.592053,1.693279,Stand
-0.787961,-9.592053,1.690884,Stand
-0.795147,-9.582474,1.683699,Stand
-0.802332,-9.594449,1.676514,Stand
-0.809517,-9.584868,1.714834,Stand
-0.790356,-9.587264,1.729204,Stand
-0.754431,-9.582474,1.686094,Stand
-0.735271,-9.596844,1.681304,Stand
-0.728086,-9.613608,1.669329,Stand
-0.742456,-9.604029,1.678909,Stand
-0.761616,-9.584868,1.681304,Stand
-0.778381,-9.592053,1.681304,Stand
-0.802332,-9.596844,1.695674,Stand
-0.819097,-9.584868,1.688489,Stand
-0.809517,-9.575289,1.688489,Stand
-0.761616,-9.601634,1.650169,Stand
-0.704136,-9.639954,1.628613,Stand
-0.742456,-9.584868,1.664539,Stand
-0.790356,-9.565708,1.717229,Stand
-0.795147,-9.580078,1.726809,Stand
-0.778381,-9.606423,1.705254,Stand
-0.780776,-9.596844,1.678909,Stand
-0.838257,-9.572893,1.662144,Stand
-0.871787,-9.592053,1.657354,Stand
-0.843047,-9.611214,1.650169,Stand
-0.792751,-9.606423,1.650169,Stand
-0.728086,-9.601634,1.664539,Stand
-0.680186,-9.589659,1.671724,Stand
-0.716111,-9.604029,1.693279,Stand
-0.768801,-9.594449,1.695674,Stand
-0.797542,-9.582474,1.652564,Stand
-0.787961,-9.589659,1.657354,Stand
-0.773591,-9.577683,1.710044,Stand
-0.819097,-9.599238,1.757944,Stand
-0.819097,-9.584868,1.736389,Stand
-0.804727,-9.580078,1.705254,Stand
-0.811912,-9.577683,1.695674,Stand
-0.855022,-9.580078,1.726809,Stand
-0.878972,-9.608819,1.750759,Stand
-0.881367,-9.601634,1.710044,Stand
-0.866997,-9.592053,1.695674,Stand
-0.804727,-9.606423,1.681304,Stand
-0.792751,-9.599238,1.688489,Stand
-0.809517,-9.577683,1.722019,Stand
-0.816702,-9.580078,1.738784,Stand
-0.768801,-9.596844,1.722019,Stand
-0.735271,-9.587264,1.707649,Stand
-0.742456,-9.587264,1.729204,Stand
-0.771196,-9.582474,1.705254,Stand
-0.847837,-9.604029,1.710044,Stand
-0.871787,-9.606423,1.686094,Stand
-0.852627,-9.587264,1.666934,Stand
-0.878972,-9.582474,1.676514,Stand
-0.874182,-9.589659,1.714834,Stand
-0.852627,-9.611214,1.741179,Stand
-0.845442,-9.608819,1.726809,Stand
-0.785566,-9.611214,1.700464,Stand
-0.764011,-9.608819,1.686094,Stand
-0.775986,-9.601634,1.690884,Stand
-0.804727,-9.584868,1.710044,Stand
-0.843047,-9.592053,1.722019,Stand
-0.874182,-9.575289,1.741179,Stand
-0.864602,-9.563313,1.762734,Stand
-0.814307,-9.608819,1.729204,Stand
-0.778381,-9.599238,1.717229,Stand
-0.756826,-9.601634,1.736389,Stand
-0.783171,-9.599238,1.77471,Stand
-0.811912,-9.577683,1.772315,Stand
-0.845442,-9.577683,1.772315,Stand
-0.869392,-9.580078,1.755549,Stand
-0.878972,-9.563313,1.743574,Stand
-0.895737,-9.568104,1.765129,Stand
-0.855022,-9.592053,1.762734,Stand
-0.785566,-9.592053,1.724414,Stand
-0.728086,-9.587264,1.724414,Stand
-0.692161,-9.584868,1.750759,Stand
-0.704136,-9.592053,1.810635,Stand
-0.754431,-9.582474,1.80345,Stand
-0.809517,-9.568104,1.760339,Stand
-0.840652,-9.582474,1.724414,Stand
-0.850232,-9.608819,1.724414,Stand
-0.845442,-9.582474,1.719624,Stand
-0.850232,-9.575289,1.755549,Stand
-0.804727,-9.589659,1.767524,Stand
-0.749641,-9.596844,1.750759,Stand
-0.706531,-9.604029,1.772315,Stand
-0.687371,-9.613608,1.77471,Stand
-0.708926,-9.599238,1.745969,Stand
-0.754431,-9.596844,1.733994,Stand
-0.797542,-9.572893,1.733994,Stand
-0.838257,-9.572893,1.765129,Stand
-0.857417,-9.592053,1.753154,Stand
-0.862207,-9.599238,1.717229,Stand
-0.859812,-9.577683,1.736389,Stand
-0.833467,-9.532178,1.791475,Stand
-0.792751,-9.572893,1.80824,Stand
-0.720901,-9.611214,1.767524,Stand
-0.65863,-9.608819,1.714834,Stand
-0.62031,-9.587264,1.686094,Stand
-0.61073,-9.608819,1.700464,Stand
-0.64426,-9.594449,1.762734,Stand
-0.749641,-9.575289,1.762734,Stand
-0.840652,-9.570498,1.733994,Stand
-0.874182,-9.594449,1.726809,Stand
-0.878972,-9.575289,1.707649,Stand
-0.847837,-9.604029,1.722019,Stand
-0.797542,-9.608819,1.736389,Stand
-0.766406,-9.587264,1.722019,Stand
-0.752036,-9.594449,1.712439,Stand
-0.754431,-9.616004,1.741179,Stand
-0.783171,-9.604029,1.724414,Stand
-0.838257,-9.594449,1.678909,Stand
-0.869392,-9.587264,1.688489,Stand
-0.828677,-9.563313,1.719624,Stand
-0.778381,-9.587264,1.741179,Stand
-0.718506,-9.606423,1.731599,Stand
-0.646655,-9.613608,1.717229,Stand
-0.617915,-9.606423,1.712439,Stand
-0.65384,-9.599238,1.743574,Stand
-0.723296,-9.623189,1.79387,Stand
-0.802332,-9.575289,1.741179,Stand
-0.828677,-9.568104,1.666934,Stand
-0.866997,-9.613608,1.683699,Stand
-0.866997,-9.620794,1.686094,Stand
-0.826282,-9.589659,1.688489,Stand
-0.787961,-9.568104,1.714834,Stand
-0.771196,-9.584868,1.736389,Stand
-0.735271,-9.594449,1.748364,Stand
-0.692161,-9.587264,1.760339,Stand
-0.677791,-9.599238,1.736389,Stand
-0.696951,-9.611214,1.698069,Stand
-0.704136,-9.627979,1.654959,Stand
-0.728086,-9.608819,1.671724,Stand
-0.778381,-9.584868,1.707649,Stand
-0.828677,-9.560919,1.719624,Stand
-0.826282,-9.570498,1.712439,Stand
-0.783171,-9.594449,1.707649,Stand
-0.728086,-9.613608,1.693279,Stand
-0.687371,-9.611214,1.714834,Stand
-0.723296,-9.592053,1.729204,Stand
-0.756826,-9.572893,1.666934,Stand
-0.814307,-9.577683,1.671724,Stand
-0.859812,-9.582474,1.714834,Stand
-0.850232,-9.592053,1.688489,Stand
-0.804727,-9.606423,1.642983,Stand
-0.713716,-9.632769,1.669329,Stand
-0.661025,-9.627979,1.676514,Stand
-0.608335,-9.611214,1.683699,Stand
-0.62031,-9.596844,1.664539,Stand
-0.680186,-9.596844,1.650169,Stand
-0.742456,-9.604029,1.626218,Stand
-0.840652,-9.580078,1.664539,Stand
-0.859812,-9.587264,1.705254,Stand
-0.850232,-9.587264,1.681304,Stand
-0.802332,-9.582474,1.602268,Stand
-0.740061,-9.616004,1.604663,Stand
-0.680186,-9.620794,1.657354,Stand
-0.684976,-9.592053,1.712439,Stand
-0.675396,-9.575289,1.736389,Stand
-0.66342,-9.608819,1.678909,Stand
-0.677791,-9.616004,1.628613,Stand
-0.735271,-9.594449,1.626218,Stand
-0.807122,-9.604029,1.650169,Stand
-0.833467,-9.611214,1.621428,Stand
-0.804727,-9.611214,1.580713,Stand
-0.749641,-9.594449,1.604663,Stand
-0.699346,-9.589659,1.631008,Stand
-0.66342,-9.627979,1.671724,Stand
-0.64426,-9.623189,1.659749,Stand
-0.65384,-9.632769,1.662144,Stand
-0.696951,-9.611214,1.645378,Stand
-0.735271,-9.589659,1.645378,Stand
-0.742456,-9.613608,1.662144,Stand
-0.756826,-9.630374,1.626218,Stand
-0.749641,-9.630374,1.619033,Stand
-0.716111,-9.608819,1.616638,Stand
-0.713716,-9.608819,1.654959,Stand
-0.725691,-9.589659,1.666934,Stand
-0.735271,-9.589659,1.681304,Stand
-0.732876,-9.604029,1.698069,Stand
-0.742456,-9.596844,1.700464,Stand
-0.759221,-9.580078,1.695674,Stand
-0.780776,-9.592053,1.719624,Stand
-0.797542,-9.630374,1.731599,Stand
-0.790356,-9.620794,1.659749,Stand
-0.807122,-9.599238,1.640588,Stand
-0.797542,-9.611214,1.671724,Stand
-0.799937,-9.596844,1.726809,Stand
-0.795147,-9.592053,1.731599,Stand
-0.792751,-9.589659,1.724414,Stand
-0.756826,-9.587264,1.700464,Stand
-0.740061,-9.587264,1.693279,Stand
-0.730481,-9.587264,1.683699,Stand
-0.713716,-9.606423,1.693279,Stand
-0.687371,-9.601634,1.698069,Stand
-0.716111,-9.592053,1.688489,Stand
-0.747246,-9.592053,1.695674,Stand
-0.752036,-9.608819,1.712439,Stand
-0.735271,-9.580078,1.676514,Stand
-0.728086,-9.584868,1.664539,Stand
-0.759221,-9.587264,1.678909,Stand
-0.740061,-9.594449,1.666934,Stand
-0.735271,-9.596844,1.676514,Stand
-0.694556,-9.627979,1.652564,Stand
-0.670605,-9.630374,1.619033,Stand
-0.651445,-9.608819,1.614243,Stand
-0.694556,-9.601634,1.626218,Stand
-0.764011,-9.594449,1.676514,Stand
-0.809517,-9.582474,1.688489,Stand
-0.843047,-9.582474,1.714834,Stand
-0.847837,-9.608819,1.693279,Stand
-0.799937,-9.601634,1.652564,Stand
-0.764011,-9.594449,1.647774,Stand
-0.744851,-9.584868,1.700464,Stand
-0.735271,-9.584868,1.700464,Stand
-0.718506,-9.596844,1.712439,Stand
-0.692161,-9.613608,1.690884,Stand
-0.670605,-9.613608,1.638193,Stand
-0.689766,-9.618399,1.633403,Stand
-0.713716,-9.618399,1.626218,Stand
-0.792751,-9.618399,1.635798,Stand
-0.821492,-9.596844,1.686094,Stand
-0.787961,-9.582474,1.681304,Stand
-0.744851,-9.601634,1.662144,Stand
-0.730481,-9.606423,1.693279,Stand
-0.754431,-9.606423,1.741179,Stand
-0.749641,-9.601634,1.695674,Stand
-0.768801,-9.616004,1.681304,Stand
-0.785566,-9.594449,1.669329,Stand
-0.819097,-9.556129,1.700464,Stand
-0.831072,-9.582474,1.726809,Stand
-0.816702,-9.592053,1.707649,Stand
-0.740061,-9.589659,1.678909,Stand
-0.64905,-9.601634,1.650169,Stand
-0.589175,-9.606423,1.650169,Stand
-0.584385,-9.618399,1.681304,Stand
-0.627495,-9.613608,1.733994,Stand
-0.728086,-9.596844,1.700464,Stand
-0.819097,-9.587264,1.674119,Stand
-0.864602,-9.608819,1.664539,Stand
-0.862207,-9.606423,1.645378,Stand
-0.883762,-9.601634,1.654959,Stand
-0.840652,-9.611214,1.676514,Stand
-0.756826,-9.601634,1.688489,Stand
-0.687371,-9.608819,1.688489,Stand
-0.656235,-9.606423,1.666934,Stand
-0.684976,-9.587264,1.678909,Stand
-0.752036,-9.584868,1.678909,Stand
-0.802332,-9.587264,1.640588,Stand
-0.816702,-9.601634,1.631008,Stand
-0.811912,-9.596844,1.621428,Stand
-0.787961,-9.601634,1.645378,Stand
-0.732876,-9.604029,1.669329,Stand
-0.66342,-9.613608,1.686094,Stand
-0.656235,-9.616004,1.693279,Stand
-0.65384,-9.608819,1.676514,Stand
-0.732876,-9.604029,1.654959,Stand
-0.840652,-9.563313,1.678909,Stand
-0.895737,-9.580078,1.664539,Stand
-0.878972,-9.618399,1.640588,Stand
-0.804727,-9.637559,1.619033,Stand
-0.716111,-9.625584,1.623823,Stand
-0.668211,-9.613608,1.657354,Stand
-0.704136,-9.577683,1.681304,Stand
-0.752036,-9.587264,1.695674,Stand
-0.816702,-9.589659,1.676514,Stand
-0.869392,-9.608819,1.623823,Stand
-0.907712,-9.606423,1.609453,Stand
-0.869392,-9.596844,1.607058,Stand
-0.787961,-9.601634,1.635798,Stand
-0.704136,-9.611214,1.664539,Stand
-0.64905,-9.616004,1.659749,Stand
-0.637075,-9.596844,1.686094,Stand
-0.692161,-9.580078,1.733994,Stand
-0.787961,-9.596844,1.736389,Stand
-0.852627,-9.594449,1.654959,Stand
-0.871787,-9.608819,1.551973,Stand
-0.845442,-9.627979,1.561553,Stand
-0.764011,-9.613608,1.642983,Stand
-0.677791,-9.608819,1.676514,Stand
-0.65384,-9.604029,1.671724,Stand
-0.670605,-9.568104,1.676514,Stand
-0.756826,-9.575289,1.743574,Stand
-0.826282,-9.587264,1.753154,Stand
-0.845442,-9.592053,1.671724,Stand
-0.850232,-9.580078,1.614243,Stand
-0.833467,-9.594449,1.583108,Stand
-0.773591,-9.620794,1.635798,Stand
-0.732876,-9.620794,1.705254,Stand
-0.682581,-9.601634,1.726809,Stand
-0.687371,-9.594449,1.707649,Stand
-0.754431,-9.589659,1.683699,Stand
-0.831072,-9.570498,1.688489,Stand
-0.902922,-9.604029,1.676514,Stand
-0.898132,-9.613608,1.647774,Stand
-0.833467,-9.601634,1.628613,Stand
-0.747246,-9.611214,1.626218,Stand
-0.696951,-9.611214,1.666934,Stand
-0.675396,-9.604029,1.705254,Stand
-0.718506,-9.584868,1.748364,Stand
-0.775986,-9.616004,1.729204,Stand
-0.843047,-9.599238,1.695674,Stand
-0.862207,-9.594449,1.669329,Stand
-0.864602,-9.599238,1.650169,Stand
-0.821492,-9.596844,1.662144,Stand
-0.790356,-9.594449,1.698069,Stand
-0.756826,-9.589659,1.710044,Stand
-0.725691,-9.608819,1.707649,Stand
-0.742456,-9.608819,1.705254,Stand
-0.768801,-9.560919,1.710044,Stand
-0.811912,-9.580078,1.712439,Stand
-0.819097,-9.613608,1.707649,Stand
-0.785566,-9.618399,1.674119,Stand
-0.747246,-9.596844,1.652564,Stand
-0.744851,-9.592053,1.678909,Stand
-0.735271,-9.580078,1.702859,Stand
-0.747246,-9.599238,1.712439,Stand
-0.764011,-9.606423,1.700464,Stand
-0.773591,-9.604029,1.633403,Stand
-0.744851,-9.599238,1.645378,Stand
-0.723296,-9.606423,1.686094,Stand
-0.740061,-9.589659,1.700464,Stand
-0.761616,-9.580078,1.695674,Stand
-0.787961,-9.594449,1.690884,Stand
-0.775986,-9.604029,1.695674,Stand
-0.752036,-9.601634,1.683699,Stand
-0.742456,-9.589659,1.683699,Stand
-0.723296,-9.596844,1.674119,Stand
-0.701741,-9.627979,1.659749,Stand
